# Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10, Bin 11, Bin 12, Chord
0.014023970472764756,0.12408810258499357,0.02973263620113535,0.36551380836999137,0.43701380674845175,0.23484566310074304,0.04832252072295634,0.0430850196788494,0.35445467239658535,0.5431581816054883,0.3781914678742039,0.011460909450994797,a
0.023663900032707304,0.10625573150831492,0.04626496483597162,0.2566122864974954,0.3944172480826661,0.1825507400226711,0.0071017518813459935,0.006781451897812917,0.4026503807492237,0.6135841188744156,0.4099339622811702,0.001253592544528177,a
0.03820054928363762,0.1874004558046127,0.012023619972086555,0.14661275135391963,0.31357253182459305,0.1658760749767548,0.05137793665289909,0.04936190166627629,0.4288777329437725,0.6276210168872827,0.42549818618570023,0.02456088652820284,a
0.09088956300679728,0.25445752733807825,0.09965465395634365,0.2624293069497331,0.4694108504494489,0.30666027686881353,0.06954632018495982,0.055888968305221554,0.30217919945654104,0.48524122694023714,0.34487859320904457,0.02527926396379627,a
0.05759699998553272,0.23121059984227604,0.09720975467211691,0.20295861483882227,0.39013185892915914,0.23663818723588467,0.08362249352292123,0.06676582667347888,0.381408243022585,0.5705487102512736,0.38528479653982745,0.008532563042319308,a
0.10612281046733864,0.313166810710701,0.20605817768163984,0.14031471940343687,0.32138208738919577,0.1780783613142748,0.03531954373984938,0.037492526518648095,0.3710954421206111,0.5706276120362511,0.40164151695761646,0.02682714456627884,a
0.11253023886667492,0.2593037505551847,0.18352229184489693,0.22376426880699102,0.427552381729381,0.2540176898426065,0.07869045699492952,0.06937939992573161,0.3263473471932936,0.5135986447378065,0.3635500895845673,0.019835062098307873,a
0.11814209690031235,0.21725685548310913,0.07884551695475424,0.250925003388516,0.4038626965614496,0.21165762911321848,0.0765164077908238,0.0829598599489555,0.3928292290098031,0.5130692413302435,0.3661212362916801,0.1812073321956903,a
0.19415901583113612,0.2650163865992983,0.14341900790099354,0.33933102325985465,0.4790358904611965,0.26696234432971117,0.07502719466672533,0.09142881338901034,0.27262917690363775,0.3854169269886899,0.25348652443660413,0.3097146506295396,a
0.20405659974712825,0.30782408549530416,0.14451756041041802,0.25655764831229005,0.42922912124010015,0.24544877261281725,0.07776072670515029,0.09450012551205017,0.3624431285638538,0.4384443534111915,0.308248437215258,0.20896144870663758,a
0.09615453188649313,0.29798037182827614,0.1709277694396956,0.2037722077849654,0.3698110931307315,0.19056669086836825,0.010329944293749851,0.013048757867850855,0.3633054940670611,0.5837046479825343,0.40186716250383253,0.012327024558684122,a
0.111492130578086,0.3167576822333026,0.2089322801742157,0.24741663473882017,0.4240715349810943,0.29889136264496735,0.09150316680367573,0.0657953892136989,0.24527853440708852,0.4700783593928253,0.3638633608862217,0.012598142726408433,a
0.016312068549833178,0.2202933003824725,0.11039051230470744,0.4151887064904383,0.4368960931721102,0.23145263758856988,0.02025621181979884,0.026488003583203683,0.3013939465572177,0.49758071584118785,0.40191612828028644,0.009214653313206832,a
0.10272640060903675,0.2021279552193692,0.07989567091793506,0.22823819011163593,0.41248176677724835,0.23803316886441295,0.06330631605045048,0.04795929881563496,0.3755358658706799,0.5419861323988724,0.3761728673969238,0.1562854834789103,a
0.11256861534758615,0.2299809419960982,0.08321707074462395,0.20196165514627604,0.3957733521239668,0.2079520508335686,0.06647788932603828,0.04589569795868778,0.38470806821707854,0.5597121203880986,0.3935917084601029,0.18358969131389127,a
0.13911490240638266,0.28488012818706887,0.12001638324612651,0.22096763550652745,0.40413329745540916,0.20258191636077114,0.040649942616029125,0.031596201318381166,0.3887468923061306,0.5331372204488065,0.37266038329517465,0.030454426412189033,a
0.13371986399955663,0.2684342127555762,0.13016683287543285,0.18246414139568465,0.35081038840541756,0.1971326439138442,0.09209351297632098,0.0717754223589487,0.3803285859969624,0.5564921169123652,0.36781254210635106,0.1451383674012187,a
0.1468718726017922,0.23928561043895522,0.1161684002068289,0.19213417007400052,0.3656889238260298,0.18863956051648534,0.0808864129188826,0.07779398978085157,0.3882986110488253,0.5319192317485446,0.3728696627312445,0.19915276369705512,a
0.07999547162451645,0.2653276173587407,0.21513417096634851,0.3167397061877655,0.46733742694609814,0.3023942098850736,0.09698643624379469,0.06715345086029681,0.25106323390781304,0.42162821580472337,0.34526292096864736,0.015930041322500053,a
0.09003258817072757,0.2686506721881192,0.19570317256168135,0.23897280481772937,0.4016465109508013,0.24428770194789048,0.08099344904710064,0.07724312262715911,0.33588073712733557,0.5241968143655453,0.36056011568352236,0.016473399497469232,a
0.323212186183527,0.4211626591024603,0.3176188767967273,0.04674210500286782,0.15994837987614233,0.027025440886571994,0.033422804117856905,0.0332037919601324,0.3834276192993705,0.5224496260455165,0.3689296909995615,0.030625247898361692,a
0.09433674275766732,0.22950016890525732,0.1004123030555767,0.20779744048076973,0.36143711258591965,0.23204807374927575,0.08323434026317392,0.0635372048343018,0.36938310464472274,0.5470229892835804,0.3796552583896714,0.1334216607389002,a
0.20891721314303793,0.39150883039425693,0.22522393983293987,0.017105000623346016,0.13279972601752832,0.04577175634932926,0.05330175131538222,0.0555712435835265,0.4013844835870039,0.59484851239671,0.40939924502716946,0.012101385090887791,a
0.18396314612956888,0.3812984421024252,0.28712012252868424,0.034208967849422026,0.08377560224339323,0.0717036560500187,0.0636693769775672,0.04366846451807041,0.39136423393420666,0.5810369252689622,0.4023464287120908,0.01887513698825255,a
0.051505577836100006,0.238029087064794,0.16126045683526238,0.20675715007246853,0.3873188757244442,0.21260510517263997,0.07107353358018416,0.04594792526363794,0.39366787002692966,0.5715307417355626,0.3863409495986838,0.015589470551789872,a
0.12701120882570022,0.2672718693320777,0.19315359511542302,0.295599353862724,0.42125941948862045,0.22522372079042485,0.08777940537051142,0.08098665353030758,0.35889086153205546,0.4713584423744507,0.3044387422464574,0.09016274850299381,a
0.0970786376227157,0.20481332612502148,0.11301826313289974,0.26826197301386995,0.4154545404351256,0.23935019765046964,0.08535026117868989,0.04726173614321189,0.33073482951494515,0.49692438175468395,0.3830937569764425,0.14873853058487593,a
0.15338126403354532,0.26329973113828187,0.14712171101840468,0.20513874591699804,0.3815489650339549,0.18988033609320518,0.07518745724621632,0.06579980470200643,0.40086552448643115,0.4919623892055798,0.372291865873865,0.21082292837143535,a
0.14050224429444014,0.2085744578452546,0.16050883715127207,0.35404432383941975,0.4917024229696747,0.2821913397638675,0.06623061453511446,0.05621685603747456,0.2799111153833795,0.4350089770023851,0.3103455010561047,0.23658232371801838,a
0.01585804716783573,0.20336879716593487,0.06230372425807642,0.2120397168041644,0.41605496380085527,0.22812806628753984,0.031930242263937335,0.02278487604325133,0.3776127518360253,0.5954130301420912,0.4070890481461453,0.012395211956390787,a
0.2654472980156323,0.4363602722887776,0.2562518275508946,0.2522426527207869,0.428120417249787,0.21734238402679268,0.0068948671361057775,0.022283864144936594,0.28967746396441413,0.422516358575253,0.22864043321918553,0.008099146252703247,a
0.24869230491673133,0.39574032294745376,0.2783533171175717,0.20994349634242007,0.3915057706664989,0.1901022421172531,0.017460861227735953,0.027662479083962712,0.3353686735728746,0.46871441100605066,0.26726171493109,0.0196166460073066,a
0.32552386361446634,0.4524381995546356,0.3446746916188059,0.21640594777447744,0.41831785025587187,0.21553889826561753,0.01964356973956168,0.02663568903312991,0.24408410804122607,0.34332552731313515,0.22484289914207367,0.12878932666299903,a
0.28600911332894274,0.4521172206560913,0.27703094963692954,0.17838012108156173,0.35820119709501075,0.1778064176262726,0.012606041635901871,0.02974390684417249,0.289572298156904,0.4443134336855728,0.25030777946571936,0.011007353152733152,a
0.009042539144675687,0.08015728043577884,0.03128845135301104,0.26491121493668596,0.44231268620494624,0.24671758970897922,0.01909316118306732,0.01784994158913461,0.36995220018986313,0.5796207647447174,0.3968870455193413,0.008001481622627392,a
